PERMNO,date,COMNAM,RET,sprtrn
88362,2017-02-28,NETEASE INC,0.201497,0.037198
88362,2017-03-31,NETEASE INC,-0.065725,-0.000389
88362,2017-04-28,NETEASE INC,-0.065528,0.009091
88362,2017-05-31,NETEASE INC,0.077132,0.011576
88362,2017-06-30,NETEASE INC,0.055657,0.004814
88362,2017-07-31,NETEASE INC,0.035426,0.019349
88362,2017-08-31,NETEASE INC,-0.111186,0.000546
88362,2017-09-29,NETEASE INC,-0.043612,0.019303
88362,2017-10-31,NETEASE INC,0.068648,0.022188
88362,2017-11-30,NETEASE INC,0.168523,0.028083
88362,2017-12-29,NETEASE INC,0.049770,0.009832
88362,2018-01-31,NETEASE INC,-0.072188,0.056179
88362,2018-02-28,NETEASE INC,-0.082552,-0.038947
88362,2018-03-29,NETEASE INC,-0.044179,-0.026885
88362,2018-04-30,NETEASE INC,-0.083170,0.002719
88362,2018-05-31,NETEASE INC,-0.110943,0.021608
88362,2018-06-29,NETEASE INC,0.106649,0.004842
88362,2018-07-31,NETEASE INC,0.021095,0.036022
88362,2018-08-31,NETEASE INC,-0.231318,0.030263
88362,2018-09-28,NETEASE INC,0.154469,0.004294
88362,2018-10-31,NETEASE INC,-0.089376,-0.069403
88362,2018-11-30,NETEASE INC,0.094636,0.017859
88362,2018-12-31,NETEASE INC,0.036553,-0.091777
88362,2019-01-31,NETEASE INC,0.070357,0.078684
88362,2019-02-28,NETEASE INC,-0.113960,0.029729
88362,2019-03-29,NETEASE INC,0.083819,0.017924
88362,2019-04-30,NETEASE INC,0.178422,0.039313
88362,2019-05-31,NETEASE INC,-0.123818,-0.065778
88362,2019-06-28,NETEASE INC,0.028800,0.06893
88362,2019-07-31,NETEASE INC,-0.097549,0.013128
88362,2019-08-30,NETEASE INC,0.109263,-0.018092
88362,2019-09-30,NETEASE INC,0.043843,0.017181
88362,2019-10-31,NETEASE INC,0.073935,0.020432
88362,2019-11-29,NETEASE INC,0.103058,0.034047
88362,2019-12-31,NETEASE INC,-0.003457,0.02859
88362,2020-01-31,NETEASE INC,0.046047,-0.001628
88362,2020-02-28,NETEASE INC,-0.006391,-0.08411
88362,2020-03-31,NETEASE INC,0.010260,-0.125119
88362,2020-04-30,NETEASE INC,0.074776,0.126844
88362,2020-05-29,NETEASE INC,0.109984,0.045282
88362,2020-06-30,NETEASE INC,0.124419,0.018388
88362,2020-07-31,NETEASE INC,0.067632,0.055101
88362,2020-08-31,NETEASE INC,0.066042,0.070065
88362,2020-09-30,NETEASE INC,-0.066788,-0.039228
88362,2020-10-30,NETEASE INC,-0.045572,-0.027666
88362,2020-11-30,NETEASE INC,0.041249,0.107546
88362,2020-12-31,NETEASE INC,0.061912,0.037121
88362,2021-01-29,NETEASE INC,0.200689,-0.011137
88362,2021-02-26,NETEASE INC,-0.044700,0.026091
88362,2021-03-31,NETEASE INC,-0.059445,0.042439
88362,2021-04-30,NETEASE INC,0.085222,0.052425
88362,2021-05-28,NETEASE INC,0.052383,0.005487
88362,2021-06-30,NETEASE INC,-0.020181,0.022214
88362,2021-07-30,NETEASE INC,-0.113145,0.022748
88362,2021-08-31,NETEASE INC,-0.046864,0.02899
88362,2021-09-30,NETEASE INC,-0.120920,-0.047569
88362,2021-10-29,NETEASE INC,0.142740,0.069144
88362,2021-11-30,NETEASE INC,0.106210,-0.008334
88362,2021-12-31,NETEASE INC,-0.055231,0.043613
88362,2022-01-31,NETEASE INC,0.015524,-0.052585
88362,2022-02-28,NETEASE INC,-0.077593,-0.031361
88362,2022-03-31,NETEASE INC,-0.055014,0.035773
88362,2022-04-29,NETEASE INC,0.062883,-0.087957
88362,2022-05-31,NETEASE INC,0.088115,5.3e-05
88362,2022-06-30,NETEASE INC,-0.096867,-0.08392
88362,2022-07-29,NETEASE INC,-0.004070,0.091116
88362,2022-08-31,NETEASE INC,-0.044203,-0.04244
88362,2022-09-30,NETEASE INC,-0.145859,-0.093396
88362,2022-10-31,NETEASE INC,-0.264286,0.079863
88362,2022-11-30,NETEASE INC,0.278677,0.053753
88362,2022-12-30,NETEASE INC,0.027313,-0.058971
